COMM,SRC,DST,value
OIL,EUR,USA,4439.608631110348
OIL,EUR,RUS,0.015802029726437863
OIL,EUR,EUR,64593.941342090206
OIL,EUR,XOE,2306.9471884503173
OIL,EUR,OPC,25.151438143236664
OIL,EUR,SAS,69.01143968992629
OIL,EUR,XLC,575.2670212793005
OIL,EUR,ROW,627.9739247958304
OIL,XOE,CHN,1929.5112266463516
OIL,XOE,XEA,2026.6921099171159
OIL,XOE,USA,49735.839317803126
OIL,XOE,RUS,0.03157458987753072
OIL,XOE,EUR,49.70127634072439
OIL,XOE,XOE,1739.9141745263616
OIL,XOE,OPC,256.1968408625494
OIL,XOE,SAS,389.4690818851003
OIL,XOE,XLC,500.2396569008283
OIL,XOE,ROW,23.615003300871575
OIL,OPC,CHN,139037.58195456976
OIL,OPC,XEA,105229.27695951404
OIL,OPC,USA,195903.84123180588
OIL,OPC,RUS,21.09826727473506
OIL,OPC,EUR,165929.19759190385
OIL,OPC,XOE,218564.5606255979
OIL,OPC,OPC,11931.008008881065
OIL,OPC,SAS,128371.49835765155
OIL,OPC,XLC,12054.083634456822
OIL,OPC,ROW,53731.2613283837
OIL,SAS,CHN,12.110489833131235
OIL,SAS,XEA,9.126560275255644
OIL,SAS,USA,24.562587267515585
OIL,SAS,RUS,0.044394557584763114
OIL,SAS,EUR,34.17626686481328
OIL,SAS,XOE,14.364699684841634
OIL,SAS,OPC,10.824816131102068
OIL,SAS,SAS,10.875219884979598
OIL,SAS,XLC,6.58972939176441
OIL,SAS,ROW,15.004460353224658
OIL,XLC,CHN,2172.546150434879
OIL,XLC,XEA,50.07811414910836
OIL,XLC,USA,46987.366703095686
OIL,XLC,RUS,0.17963695942064248
OIL,XLC,EUR,4431.590711330653
OIL,XLC,XOE,546.9645459653892
OIL,XLC,OPC,33.34926468013113
OIL,XLC,SAS,1706.264115541305
OIL,XLC,XLC,9733.653261772215
OIL,XLC,ROW,136.39776912036615
OIL,ROW,CHN,18166.09287013725
OIL,ROW,XEA,4930.548516517669
OIL,ROW,USA,14036.514003119666
OIL,ROW,RUS,5.663054739793695
OIL,ROW,EUR,31043.241875005857
OIL,ROW,XOE,5451.62733751855
OIL,ROW,OPC,895.4311705823767
OIL,ROW,SAS,6207.992459288987
OIL,ROW,XLC,1461.9871562853896
OIL,ROW,ROW,9937.65629799583
GAS,CHN,XEA,301.1025151128921
GAS,CHN,USA,19.646829107674318
GAS,CHN,RUS,103.07323940857265
GAS,CHN,EUR,113.47299902800687
GAS,CHN,XOE,47.499543214772885
GAS,CHN,OPC,123.01279287873243
GAS,CHN,SAS,0.6677827905408004
GAS,CHN,XLC,3.0736621220762665
GAS,CHN,ROW,21.069927399438544
GAS,XEA,CHN,178.08019684704658
GAS,XEA,XEA,6862.504152958088
GAS,XEA,USA,107.15486151350355
GAS,XEA,RUS,270.1101726444656
GAS,XEA,EUR,1373.5398639600069
GAS,XEA,XOE,21189.53533244381
GAS,XEA,OPC,580.0699144676925
GAS,XEA,SAS,58.3117337224323
GAS,XEA,XLC,140.0977631901628
GAS,XEA,ROW,249.08710171426125
GAS,USA,CHN,16.66769209745088
GAS,USA,XEA,328.10771611526843
GAS,USA,RUS,102.28600463103741
GAS,USA,EUR,598.4200811428478
GAS,USA,XOE,2786.6363005138146
GAS,USA,OPC,437.10263622902755
GAS,USA,SAS,113.40539357939599
GAS,USA,XLC,2173.379860199147
GAS,USA,ROW,102.30083763399522
GAS,RUS,CHN,126.23232716583259
GAS,RUS,XEA,577.5325150970712
GAS,RUS,USA,187.36548791562913
GAS,RUS,EUR,37663.529635860636
GAS,RUS,XOE,12775.073066657022
GAS,RUS,OPC,1522.4517137486137
GAS,RUS,SAS,20.99318664941779
GAS,RUS,XLC,58.67774330650986
GAS,RUS,ROW,24574.746312478397
GAS,EUR,CHN,2.696349619057727
GAS,EUR,XEA,287.396271472101
GAS,EUR,USA,158.26769532839484
GAS,EUR,RUS,241.92661472499339
GAS,EUR,EUR,43939.060227098846
GAS,EUR,XOE,233.92330382786093
GAS,EUR,OPC,516.7248243583408
GAS,EUR,SAS,44.917359474103684
GAS,EUR,XLC,65.5241726977667
GAS,EUR,ROW,316.39944392756604
GAS,XOE,CHN,113.35883489021424
GAS,XOE,XEA,564.2293613745619
GAS,XOE,USA,11720.45479348502
GAS,XOE,RUS,17.989996406113914
GAS,XOE,EUR,241.20090318293498
GAS,XOE,XOE,6789.128600470023
GAS,XOE,OPC,175.82885515297434
GAS,XOE,SAS,21.412529347656907
GAS,XOE,XLC,62.00916976193007
GAS,XOE,ROW,81.6384335865567
GAS,OPC,CHN,565.4356682928893
GAS,OPC,XEA,3611.5566592444393
GAS,OPC,USA,3880.3019317362787
GAS,OPC,RUS,617.3609444550707
GAS,OPC,EUR,36253.54078087337
GAS,OPC,XOE,19108.30330238734
GAS,OPC,OPC,6102.070817464253
GAS,OPC,SAS,5571.799309290522
GAS,OPC,XLC,2561.8583113971204
GAS,OPC,ROW,14566.277732927883
GAS,SAS,CHN,0.7118522698087288
GAS,SAS,XEA,50.988362788969496
GAS,SAS,USA,13.984344077817857
GAS,SAS,RUS,32.99162337821593
GAS,SAS,EUR,194.0181655316036
GAS,SAS,XOE,21.969803077411296
GAS,SAS,OPC,64.04318853847046
GAS,SAS,SAS,1.5649924313000054
GAS,SAS,XLC,3.9526601588553794
GAS,SAS,ROW,50.02140363024311
GAS,XLC,CHN,72.54504143117971
GAS,XLC,XEA,309.8951528077406
GAS,XLC,USA,1241.3414605285843
GAS,XLC,RUS,54.65098699675677
GAS,XLC,EUR,1760.064931244404
GAS,XLC,XOE,1377.955068317589
GAS,XLC,OPC,827.1434112604754
GAS,XLC,SAS,195.79112234272702
GAS,XLC,XLC,1524.4192775337528
GAS,XLC,ROW,267.40717511829183
GAS,ROW,CHN,8268.35456709042
GAS,ROW,XEA,903.9813312115651
GAS,ROW,USA,345.26818589237666
GAS,ROW,RUS,336.6542388187755
GAS,ROW,EUR,3939.829939127399
GAS,ROW,XOE,1084.416533276522
GAS,ROW,OPC,2758.9294679567015
GAS,ROW,SAS,223.28505147389777
GAS,ROW,XLC,175.64034642728362
GAS,ROW,ROW,6167.472189024887
P_C,CHN,XEA,21103.913528919376
P_C,CHN,USA,1200.8116680722067
P_C,CHN,RUS,1117.0771968398653
P_C,CHN,EUR,3188.2992258117924
P_C,CHN,XOE,5892.789294784919
P_C,CHN,OPC,2920.325319611025
P_C,CHN,SAS,3011.72915328141
P_C,CHN,XLC,662.0561319609968
P_C,CHN,ROW,2430.827721371887
P_C,XEA,CHN,7098.843563686364
P_C,XEA,XEA,46713.67080035963
P_C,XEA,USA,1657.0850468142528
P_C,XEA,RUS,101.14118228638955
P_C,XEA,EUR,3248.8754625653655
P_C,XEA,XOE,11889.928594556639
P_C,XEA,OPC,887.5814489685079
P_C,XEA,SAS,3950.1327090619016
P_C,XEA,XLC,392.0423358287283
P_C,XEA,ROW,1033.8836229025292
P_C,USA,CHN,2198.955983502939
P_C,USA,XEA,2466.4487159967653
P_C,USA,RUS,271.31677860161824
P_C,USA,EUR,37266.310673994965
P_C,USA,XOE,17291.174312965155
P_C,USA,OPC,17532.47762129605
P_C,USA,SAS,950.080594845322
P_C,USA,XLC,50001.56100066247
P_C,USA,ROW,11128.000388630806
P_C,RUS,CHN,4704.335704318717
P_C,RUS,XEA,1445.3268838752283
P_C,RUS,USA,14385.475012465591
P_C,RUS,EUR,50650.552138760715
P_C,RUS,XOE,1928.4871234144666
P_C,RUS,OPC,2627.6882616188586
P_C,RUS,SAS,262.3683341442169
P_C,RUS,XLC,481.6685436729287
P_C,RUS,ROW,8553.57670373191
P_C,EUR,CHN,823.8012700792136
P_C,EUR,XEA,1487.2896412223454
P_C,EUR,USA,18077.56913475759
P_C,EUR,RUS,1716.5237911363827
P_C,EUR,EUR,134204.7201043808
P_C,EUR,XOE,2770.0732110168765
P_C,EUR,OPC,12630.201242997544
P_C,EUR,SAS,552.1838102541867
P_C,EUR,XLC,2746.214906278744
P_C,EUR,ROW,21380.169446679716
P_C,XOE,CHN,16051.09601963961
P_C,XOE,XEA,16257.621851895206
P_C,XOE,USA,16931.410224037543
P_C,XOE,RUS,338.63676557310265
P_C,XOE,EUR,5182.975013620124
P_C,XOE,XOE,17255.46600482484
P_C,XOE,OPC,1711.5223658283383
P_C,XOE,SAS,1672.9685675236574
P_C,XOE,XLC,2159.651100243094
P_C,XOE,ROW,1468.3743873394073
P_C,OPC,CHN,14658.170945385857
P_C,OPC,XEA,22357.293055737817
P_C,OPC,USA,17655.51503853678
P_C,OPC,RUS,112.85399453533002
P_C,OPC,EUR,28793.31790927434
P_C,OPC,XOE,36555.81740138801
P_C,OPC,OPC,16781.639670189285
P_C,OPC,SAS,18687.153762848775
P_C,OPC,XLC,7623.421710697378
P_C,OPC,ROW,20558.1991990722
P_C,SAS,CHN,211.01738708806624
P_C,SAS,XEA,5666.940803562748
P_C,SAS,USA,4773.2834309776
P_C,SAS,RUS,36.756453371075374
P_C,SAS,EUR,12785.951062203962
P_C,SAS,XOE,5371.466650655612
P_C,SAS,OPC,11044.355382734571
P_C,SAS,SAS,3855.7810495661693
P_C,SAS,XLC,1167.237214595179
P_C,SAS,ROW,13022.98147189069
P_C,XLC,CHN,158.95860409679543
P_C,XLC,XEA,541.9797243285984
P_C,XLC,USA,14377.338579373805
P_C,XLC,RUS,31.39426828485598
P_C,XLC,EUR,2284.6657759982468
P_C,XLC,XOE,823.3668069606581
P_C,XLC,OPC,2947.5739094503992
P_C,XLC,SAS,120.6616166140046
P_C,XLC,XLC,6817.0692045877695
P_C,XLC,ROW,1431.3008971148554
P_C,ROW,CHN,240.06509160263877
P_C,ROW,XEA,815.2366866012682
P_C,ROW,USA,1567.0293313714742
P_C,ROW,RUS,2839.375862666268
P_C,ROW,EUR,17134.36208254583
P_C,ROW,XOE,594.037660282508
P_C,ROW,OPC,4850.1731463117185
P_C,ROW,SAS,613.7216909287056
P_C,ROW,XLC,247.78372126728863
P_C,ROW,ROW,15607.216876077327
AGR,CHN,XEA,6423.606558213452
AGR,CHN,USA,1351.2187429793858
AGR,CHN,RUS,926.5659754421764
AGR,CHN,EUR,2992.7058240969386
AGR,CHN,XOE,5584.292064359946
AGR,CHN,OPC,1320.4633854063736
AGR,CHN,SAS,1070.6181682857346
AGR,CHN,XLC,368.8181524068095
AGR,CHN,ROW,1080.9686168106707
AGR,XEA,CHN,4628.186839253773
AGR,XEA,XEA,5702.861502993493
AGR,XEA,USA,2532.762637793021
AGR,XEA,RUS,363.578430750122
AGR,XEA,EUR,3948.684496515334
AGR,XEA,XOE,4375.4885762574795
AGR,XEA,OPC,991.5048128523189
AGR,XEA,SAS,1743.3326468842506
AGR,XEA,XLC,179.29075496214162
AGR,XEA,ROW,591.7836641062822
AGR,USA,CHN,22318.323415128536
AGR,USA,XEA,11496.93930289979
AGR,USA,RUS,526.5951746834628
AGR,USA,EUR,6689.00446715712
AGR,USA,XOE,35546.137450859846
AGR,USA,OPC,7660.234888864859
AGR,USA,SAS,1616.5066778038463
AGR,USA,XLC,16322.563722419372
AGR,USA,ROW,7900.992765097929
AGR,RUS,CHN,23.80373638836081
AGR,RUS,XEA,63.61142888101374
AGR,RUS,USA,23.65092099603655
AGR,RUS,EUR,868.3481724172743
AGR,RUS,XOE,53.16277569365653
AGR,RUS,OPC,1262.239038792104
AGR,RUS,SAS,153.04551808523354
AGR,RUS,XLC,67.2489995640842
AGR,RUS,ROW,5687.526534656742
AGR,EUR,CHN,1944.052417621264
AGR,EUR,XEA,1360.6462905604515
AGR,EUR,USA,1619.8702072513317
AGR,EUR,RUS,4740.33805853904
AGR,EUR,EUR,86103.31886864147
AGR,EUR,XOE,1328.6298463670964
AGR,EUR,OPC,7334.994758177389
AGR,EUR,SAS,377.99512765938346
AGR,EUR,XLC,706.2157882562827
AGR,EUR,ROW,12500.91249873253
AGR,XOE,CHN,9241.348169136345
AGR,XOE,XEA,7466.422551231214
AGR,XOE,USA,6907.917243339187
AGR,XOE,RUS,240.8525894384031
AGR,XOE,EUR,4277.361619995618
AGR,XOE,XOE,8648.030915428528
AGR,XOE,OPC,4783.8033700635115
AGR,XOE,SAS,3962.8718371670584
AGR,XOE,XLC,2786.711643690808
AGR,XOE,ROW,2824.9121784268295
AGR,OPC,CHN,16124.036437341403
AGR,OPC,XEA,2908.003304686994
AGR,OPC,USA,3022.8767399003164
AGR,OPC,RUS,983.9123157790679
AGR,OPC,EUR,12881.081470010531
AGR,OPC,XOE,4171.487660903495
AGR,OPC,OPC,8102.34238121391
AGR,OPC,SAS,786.1755542069988
AGR,OPC,XLC,1290.2838952000309
AGR,OPC,ROW,3994.8283248917114
AGR,SAS,CHN,3100.315867435509
AGR,SAS,XEA,3613.527385595283
AGR,SAS,USA,1190.1816903035117
AGR,SAS,RUS,633.630031857516
AGR,SAS,EUR,2777.3724980208895
AGR,SAS,XOE,1106.2401166552909
AGR,SAS,OPC,2757.1736262643667
AGR,SAS,SAS,4045.2872246050747
AGR,SAS,XLC,293.9362338695202
AGR,SAS,ROW,1370.4955300686504
AGR,XLC,CHN,7570.58939905646
AGR,XLC,XEA,2155.801076815124
AGR,XLC,USA,25536.4557153013
AGR,XLC,RUS,2020.6497934209567
AGR,XLC,EUR,17053.028171269496
AGR,XLC,XOE,5212.5423786246365
AGR,XLC,OPC,8030.702978159693
AGR,XLC,SAS,300.91954373171416
AGR,XLC,XLC,6119.210502308008
AGR,XLC,ROW,4153.83059192625
AGR,ROW,CHN,3034.67245326135
AGR,ROW,XEA,2920.5189928711934
AGR,ROW,USA,2628.6052614868104
AGR,ROW,RUS,5076.0233720247525
AGR,ROW,EUR,25217.419220719366
AGR,ROW,XOE,3171.2951689315264
AGR,ROW,OPC,9070.933145345316
AGR,ROW,SAS,2978.2010287177236
AGR,ROW,XLC,739.1029577269579
AGR,ROW,ROW,10877.73342864587
OXT,CHN,XEA,1055.5745258839852
OXT,CHN,USA,650.7104943555494
OXT,CHN,RUS,62.64369978990379
OXT,CHN,EUR,1137.373438179101
OXT,CHN,XOE,1618.7539532590697
OXT,CHN,OPC,130.11733251984683
OXT,CHN,SAS,313.915171110317
OXT,CHN,XLC,79.74050880032387
OXT,CHN,ROW,221.06489587040392
OXT,XEA,CHN,16901.988739159926
OXT,XEA,XEA,2417.751649240142
OXT,XEA,USA,179.80852043266637
OXT,XEA,RUS,89.39915387727493
OXT,XEA,EUR,1608.4241974317265
OXT,XEA,XOE,8445.491568759575
OXT,XEA,OPC,57.45157360561551
OXT,XEA,SAS,2968.128240651572
OXT,XEA,XLC,29.476378203669704
OXT,XEA,ROW,179.72044253125296
OXT,USA,CHN,2855.587944320085
OXT,USA,XEA,328.2039095904764
OXT,USA,RUS,24.154693453307857
OXT,USA,EUR,2032.7867079617379
OXT,USA,XOE,4735.662359417974
OXT,USA,OPC,331.31285612693375
OXT,USA,SAS,152.37945709335352
OXT,USA,XLC,1474.5067826966454
OXT,USA,ROW,295.74719745010685
OXT,RUS,CHN,3972.1100865406947
OXT,RUS,XEA,93.78780521133979
OXT,RUS,USA,70.09361634936676
OXT,RUS,EUR,4421.359206432646
OXT,RUS,XOE,118.7003624558369
OXT,RUS,OPC,385.3308904684318
OXT,RUS,SAS,767.6234249854008
OXT,RUS,XLC,37.14209280672153
OXT,RUS,ROW,1471.838377769045
OXT,EUR,CHN,3112.5440191711787
OXT,EUR,XEA,811.5297781710618
OXT,EUR,USA,472.7210190096143
OXT,EUR,RUS,283.84675887194027
OXT,EUR,EUR,18982.159205350003
OXT,EUR,XOE,683.4532684727985
OXT,EUR,OPC,3205.414851851005
OXT,EUR,SAS,10332.753433767886
OXT,EUR,XLC,252.24447443481256
OXT,EUR,ROW,8100.62505895421
OXT,XOE,CHN,64955.222416636745
OXT,XOE,XEA,3003.0680148696
OXT,XOE,USA,3333.200659320367
OXT,XOE,RUS,3.5543805973672153
OXT,XOE,EUR,7606.745869082863
OXT,XOE,XOE,33442.9127874348
OXT,XOE,OPC,370.4367608141586
OXT,XOE,SAS,3838.8340829087924
OXT,XOE,XLC,590.7071840762769
OXT,XOE,ROW,743.1434557661246
OXT,OPC,CHN,37940.04481440534
OXT,OPC,XEA,2552.783710870502
OXT,OPC,USA,854.995589469087
OXT,OPC,RUS,406.526900259917
OXT,OPC,EUR,16207.395595172133
OXT,OPC,XOE,10353.411103045913
OXT,OPC,OPC,5213.555685210296
OXT,OPC,SAS,2791.5418857974505
OXT,OPC,XLC,2451.0855114068345
OXT,OPC,ROW,2835.5974555786247
OXT,SAS,CHN,11856.314349529346
OXT,SAS,XEA,449.5641025783516
OXT,SAS,USA,81.23442311525679
OXT,SAS,RUS,17.522937811613417
OXT,SAS,EUR,1274.5752810515633
OXT,SAS,XOE,994.5438516419217
OXT,SAS,OPC,605.6858302923166
OXT,SAS,SAS,349.3741900460312
OXT,SAS,XLC,17.626251896647048
OXT,SAS,ROW,167.04257304088208
OXT,XLC,CHN,22924.729060702124
OXT,XLC,XEA,1148.0233943145547
OXT,XLC,USA,3254.5874750315966
OXT,XLC,RUS,1.2951905457471966
OXT,XLC,EUR,9944.424007874795
OXT,XLC,XOE,23637.105190450045
OXT,XLC,OPC,2338.39340080794
OXT,XLC,SAS,4167.688716904058
OXT,XLC,XLC,2282.2998138918374
OXT,XLC,ROW,1843.7651620281165
OXT,ROW,CHN,21084.751868614043
OXT,ROW,XEA,1394.8973046149672
OXT,ROW,USA,1879.9788060223063
OXT,ROW,RUS,730.4793906629719
OXT,ROW,EUR,18072.47947844172
OXT,ROW,XOE,3063.9669975246156
OXT,ROW,OPC,802.1477698290507
OXT,ROW,SAS,3551.211848331942
OXT,ROW,XLC,490.67661889239076
OXT,ROW,ROW,6344.277700996995
EIT,CHN,XEA,50904.69014909908
EIT,CHN,USA,50152.46871694986
EIT,CHN,RUS,7885.3272859789795
EIT,CHN,EUR,54788.90054839886
EIT,CHN,XOE,63460.554153572964
EIT,CHN,OPC,34715.16248301011
EIT,CHN,SAS,26974.497716665563
EIT,CHN,XLC,18440.23785878533
EIT,CHN,ROW,23556.36885487134
EIT,XEA,CHN,88322.1607433691
EIT,XEA,XEA,84593.89104382151
EIT,XEA,USA,27255.361261081736
EIT,XEA,RUS,1191.1749517126636
EIT,XEA,EUR,42327.83007684882
EIT,XEA,XOE,58360.14123407594
EIT,XEA,OPC,12961.873398656748
EIT,XEA,SAS,16564.557334745816
EIT,XEA,XLC,4189.18702601565
EIT,XEA,ROW,10137.27538829617
EIT,USA,CHN,41103.494205041075
EIT,USA,XEA,31138.967496846977
EIT,USA,RUS,3300.4517004137
EIT,USA,EUR,113558.7693130827
EIT,USA,XOE,107989.11778302069
