COMM,ACTS,REG,value
P_C,COA-a,OPC,11.112906871510683
P_C,COA-a,SAS,0.05531729702260228
P_C,COA-a,XLC,0.5067068022630443
P_C,COA-a,ROW,27.26185357473185
P_C,OIL-a,CHN,100.33545211780353
P_C,OIL-a,XEA,5.255867822377122
P_C,OIL-a,RUS,10.631134033203125
P_C,OIL-a,EUR,137.73020027763357
P_C,OIL-a,XOE,124.0921017943183
P_C,OIL-a,OPC,136.57678355939126
P_C,OIL-a,SAS,0.1532025586677708
P_C,OIL-a,XLC,1.870478968170647
P_C,OIL-a,ROW,84.90807047721303
P_C,GAS-a,CHN,159.07580937181174
P_C,GAS-a,XEA,12.35673292504843
P_C,GAS-a,USA,0.8826473260712635
P_C,GAS-a,RUS,14.297569751739502
P_C,GAS-a,EUR,294.2349037739855
P_C,GAS-a,XOE,152.4004319408241
P_C,GAS-a,OPC,51.005550714868704
P_C,GAS-a,XLC,3.877174040567011
P_C,GAS-a,ROW,84.6824405602143
P_C,OXT-a,CHN,274.17529679974496
P_C,OXT-a,XEA,1090.8269762034577
P_C,OXT-a,USA,32.98909309748984
P_C,OXT-a,RUS,47.31151580810546
P_C,OXT-a,EUR,448.4099706579
P_C,OXT-a,XOE,1023.6386547241784
P_C,OXT-a,OPC,407.04841968044633
P_C,OXT-a,SAS,133.0319288300007
P_C,OXT-a,XLC,825.0844761787383
P_C,OXT-a,ROW,914.4887048822308
P_C,EIT-a,CHN,11784.559379260056
P_C,EIT-a,XEA,14234.1569931199
P_C,EIT-a,USA,21183.2804494257
P_C,EIT-a,RUS,1782.9636449612512
P_C,EIT-a,EUR,33878.396779796094
P_C,EIT-a,XOE,39389.99466337429
P_C,EIT-a,OPC,12242.931526973482
P_C,EIT-a,SAS,2824.4416767053203
P_C,EIT-a,XLC,6303.766548325521
P_C,EIT-a,ROW,9612.585880609584
P_C,XMN-a,CHN,1793.600334731867
P_C,XMN-a,XEA,5257.743932420975
P_C,XMN-a,USA,997.0194702453334
P_C,XMN-a,RUS,61.88970713922753
P_C,XMN-a,EUR,4150.36781658281
P_C,XMN-a,XOE,1193.3569524305183
P_C,XMN-a,OPC,1143.225318204231
P_C,XMN-a,SAS,798.4481241972977
P_C,XMN-a,XLC,1575.9956305729786
P_C,XMN-a,ROW,3000.2311930252513
P_C,P_C-a,CHN,12130.803893627644
P_C,P_C-a,XEA,17025.74134821901
P_C,P_C-a,USA,11258.965199398317
P_C,P_C-a,RUS,1071.2059460521784
P_C,P_C-a,EUR,47444.55875716115
P_C,P_C-a,XOE,16313.400952835216
P_C,P_C-a,OPC,9352.451604195092
P_C,P_C-a,SAS,3742.720532632831
P_C,P_C-a,XLC,8814.8180543893
P_C,P_C-a,ROW,11591.833985641337
P_C,ETD-a,CHN,8.35723499889002
P_C,ETD-a,XEA,1068.5571261964396
P_C,ETD-a,USA,1.6155642393913814
P_C,ETD-a,RUS,396.9468502161656
P_C,ETD-a,EUR,160.51912242360413
P_C,ETD-a,XOE,19.132586110383272
P_C,ETD-a,OPC,1730.6316693654226
P_C,ETD-a,SAS,29.69140411430988
P_C,ETD-a,XLC,228.8644352030313
P_C,ETD-a,ROW,420.84820291897927
P_C,CLP-a,CHN,734.9698688736694
P_C,CLP-a,XEA,48.75167557711335
P_C,CLP-a,EUR,1.2598057985305786
P_C,CLP-a,ROW,153.48343797754126
P_C,OLP-a,CHN,181.1602916649143
P_C,OLP-a,XEA,5090.486357507474
P_C,OLP-a,USA,636.7893357040841
P_C,OLP-a,RUS,321.71727715064145
P_C,OLP-a,EUR,3486.3870707936585
P_C,OLP-a,XOE,2968.8998962584883
P_C,OLP-a,OPC,7871.417339622974
P_C,OLP-a,SAS,4694.999805784486
P_C,OLP-a,XLC,7597.34956193102
P_C,OLP-a,ROW,5315.263675138351
P_C,GSP-a,CHN,521.0100530534419
P_C,GSP-a,XEA,1865.0519505506672
P_C,GSP-a,USA,1990.0069306599084
P_C,GSP-a,EUR,3535.4657757282253
P_C,GSP-a,XOE,2122.365797042846
P_C,GSP-a,OPC,277.879400994927
P_C,GSP-a,SAS,1112.113919703408
P_C,GSP-a,XLC,1612.387933695502
P_C,GSP-a,ROW,2076.1374528232
P_C,XEL-a,CHN,120.32544696415731
P_C,XEL-a,XEA,129.5851851135163
P_C,XEL-a,USA,332.2212622926754
P_C,XEL-a,RUS,2.272115707397461
P_C,XEL-a,EUR,1187.1448507905006
P_C,XEL-a,XOE,305.53788471221924
P_C,XEL-a,OPC,108.11948107625356
P_C,XEL-a,SAS,54.9012172867076
P_C,XEL-a,XLC,287.1473041752287
P_C,XEL-a,ROW,79.97982703109777
P_C,SRV-a,CHN,11002.577878921305
P_C,SRV-a,XEA,59286.436279709225
P_C,SRV-a,USA,34019.43395062636
P_C,SRV-a,RUS,1884.2131608539542
P_C,SRV-a,EUR,142302.1416909002
P_C,SRV-a,XOE,27840.794087269893
P_C,SRV-a,OPC,22988.494181637412
P_C,SRV-a,SAS,11256.908726884094
P_C,SRV-a,XLC,26296.750371174257
P_C,SRV-a,ROW,38995.42508809653
AGR,AGR-a,CHN,5222.980609966623
AGR,AGR-a,XEA,2445.7673723266307
AGR,AGR-a,USA,1537.32227359333
AGR,AGR-a,RUS,3456.7066506362144
AGR,AGR-a,EUR,13935.809429312796
AGR,AGR-a,XOE,2846.373459926416
AGR,AGR-a,OPC,6514.89611354747
AGR,AGR-a,SAS,1622.7200638728161
AGR,AGR-a,XLC,3562.5034527109938
AGR,AGR-a,ROW,4715.149840629642
AGR,FRS-a,CHN,69.44329698991348
AGR,FRS-a,XEA,11.688076526758636
AGR,FRS-a,USA,67.93973329919882
AGR,FRS-a,RUS,10.579833039443656
AGR,FRS-a,EUR,181.88523246725885
AGR,FRS-a,XOE,55.47424072893772
AGR,FRS-a,OPC,9.603445362233897
AGR,FRS-a,SAS,2.000217973669571
AGR,FRS-a,XLC,96.58102934866203
AGR,FRS-a,ROW,98.58555437475383
AGR,COA-a,XEA,0.21641033934782355
AGR,COA-a,EUR,5.763633468527009
AGR,COA-a,ROW,0.1863279197579687
AGR,OIL-a,CHN,0.537464894345166
AGR,OIL-a,XEA,5.096390711565654
AGR,OIL-a,RUS,3.7984075767453755
AGR,OIL-a,EUR,6.69104690135993
AGR,OIL-a,XOE,7.0863670455214125
AGR,OIL-a,ROW,1.8644834612941033
AGR,GAS-a,XEA,1.420076667859719
AGR,GAS-a,RUS,10.21465047291531
AGR,GAS-a,EUR,26.20527874933926
AGR,GAS-a,XOE,1.205013002930754
AGR,GAS-a,OPC,301.2347926797492
AGR,GAS-a,XLC,0.4166868947442949
AGR,GAS-a,ROW,11.290322648909125
AGR,OXT-a,CHN,2.1439006158325475
AGR,OXT-a,EUR,40.89284343373064
AGR,OXT-a,XOE,1.1003443742870758
AGR,OXT-a,OPC,1.89966282711846
AGR,OXT-a,SAS,0.11926777902029176
AGR,OXT-a,XLC,5.164393329440867
AGR,OXT-a,ROW,4.5919744384559165
AGR,EIT-a,CHN,5976.960114616187
AGR,EIT-a,XEA,2136.3071040474033
AGR,EIT-a,USA,1161.625532643835
AGR,EIT-a,RUS,53.29664645515958
AGR,EIT-a,EUR,3452.0229215976187
AGR,EIT-a,XOE,3823.191970908008
AGR,EIT-a,OPC,570.9928036657193
AGR,EIT-a,SAS,255.2332449836989
AGR,EIT-a,XLC,165.63741327384645
AGR,EIT-a,ROW,1070.7608750625252
AGR,XMN-a,CHN,47581.292943691806
AGR,XMN-a,XEA,22331.425940418245
AGR,XMN-a,USA,17086.610115769265
AGR,XMN-a,RUS,5473.594869099123
AGR,XMN-a,EUR,73137.78169878044
AGR,XMN-a,XOE,42906.631945268804
AGR,XMN-a,OPC,13092.894944582806
AGR,XMN-a,SAS,6729.582983616822
AGR,XMN-a,XLC,16972.517193539326
AGR,XMN-a,ROW,26125.605600606472
AGR,P_C-a,CHN,50.49872642270419
AGR,P_C-a,RUS,6.34573950838967
AGR,P_C-a,EUR,19.084518759517575
AGR,P_C-a,XOE,9.649658739077559
AGR,P_C-a,OPC,6.706607728509011
AGR,P_C-a,XLC,34.989461955218964
AGR,P_C-a,ROW,13.910895139837189
AGR,ETD-a,CHN,1.9931539937778695
AGR,ETD-a,XEA,1.0085639564352291
AGR,ETD-a,EUR,35.25383168552332
AGR,ETD-a,XOE,1.0697663970415618
AGR,ETD-a,OPC,0.5617384336111984
AGR,ETD-a,SAS,0.37785491559002066
AGR,ETD-a,XLC,0.9971308102894052
AGR,ETD-a,ROW,2.425551842733523
AGR,CLP-a,XEA,0.6237291902705924
AGR,CLP-a,EUR,7.873563460990676
AGR,CLP-a,SAS,0.6021951548764726
AGR,CLP-a,XLC,0.0659028739295839
AGR,CLP-a,ROW,0.7614351421160029
AGR,OLP-a,EUR,0.4534447019597216
AGR,OLP-a,XLC,0.2896734073097551
AGR,GSP-a,EUR,4.272106008414067
AGR,NUC-a,CHN,0.1620792269434547
AGR,NUC-a,XEA,0.06857389874978487
AGR,NUC-a,RUS,0.006688559945843053
AGR,NUC-a,EUR,39.69440771221903
AGR,NUC-a,XOE,0.3498714041321307
AGR,NUC-a,OPC,0.016227156972083115
AGR,NUC-a,SAS,0.048107375321309896
AGR,NUC-a,ROW,0.5887850303188931
AGR,HYD-a,CHN,1.082723866976617
AGR,HYD-a,RUS,0.004174110129739006
AGR,HYD-a,EUR,10.287120764055285
AGR,HYD-a,XOE,0.8600869947384777
AGR,HYD-a,OPC,0.08296927132947103
AGR,HYD-a,SAS,0.10672600949928238
AGR,HYD-a,XLC,0.6315731012387662
AGR,HYD-a,ROW,0.6666961599673807
AGR,SOL-a,CHN,0.0032355441007318243
AGR,SOL-a,XEA,0.00011893034821692994
AGR,SOL-a,USA,0.0011023930544174232
AGR,SOL-a,EUR,0.8423976337332173
AGR,SOL-a,SAS,0.0015370862000692296
AGR,SOL-a,XLC,0.00010756401834781779
AGR,SOL-a,ROW,0.0024409078527147243
AGR,WND-a,CHN,0.13223272461365737
AGR,WND-a,XEA,0.0027920575200656482
AGR,WND-a,EUR,6.862945166061474
