variable,value
"pfob[OIL,XOE,XEA]",0.9999999998645596
"pfob[GAS,XOE,XEA]",1.0000000019183044
"pfob[P_C,XOE,XEA]",0.999999999988339
"pfob[AGR,XOE,XEA]",0.9999999764894549
"pfob[OXT,XOE,XEA]",1.0000000073872768
"pfob[EIT,XOE,XEA]",1.000000000355683
"pfob[XMN,XOE,XEA]",0.9999999990249782
"pfob[SRV,XOE,XEA]",0.9999999999673773
"pfob[ELY,XOE,XEA]",0.9999999999998078
"pfob[FRS,OPC,XEA]",1.0000000381646172
"pfob[COA,OPC,XEA]",1.000000000834896
"pfob[OIL,OPC,XEA]",1.0000000008961907
"pfob[GAS,OPC,XEA]",1.0000000007807408
"pfob[P_C,OPC,XEA]",1.0000000008666228
"pfob[AGR,OPC,XEA]",0.9999999905459693
"pfob[OXT,OPC,XEA]",1.0000000012049524
"pfob[EIT,OPC,XEA]",1.000000000855979
"pfob[XMN,OPC,XEA]",0.9999999993415918
"pfob[SRV,OPC,XEA]",1.000000000814907
"pfob[ELY,OPC,XEA]",1.0000000008139212
"pfob[FRS,SAS,XEA]",1.000000055695056
"pfob[COA,SAS,XEA]",0.9999999980416407
"pfob[OIL,SAS,XEA]",0.999999985827621
"pfob[GAS,SAS,XEA]",0.9999999991059868
"pfob[P_C,SAS,XEA]",0.9999999986814924
"pfob[AGR,SAS,XEA]",1.0000000063443257
"pfob[OXT,SAS,XEA]",0.9999999999666496
"pfob[EIT,SAS,XEA]",1.0000000000998785
"pfob[XMN,SAS,XEA]",1.0000000009483694
"pfob[SRV,SAS,XEA]",0.9999999995283075
"pfob[ELY,SAS,XEA]",0.9999999992828555
"pfob[FRS,XLC,XEA]",1.0000000184045736
"pfob[COA,XLC,XEA]",0.9999999996909474
"pfob[OIL,XLC,XEA]",0.9999999993258923
"pfob[GAS,XLC,XEA]",1.0000000000145546
"pfob[P_C,XLC,XEA]",0.999999999838019
"pfob[AGR,XLC,XEA]",0.9999999758499986
"pfob[OXT,XLC,XEA]",0.9999999874076786
"pfob[EIT,XLC,XEA]",0.9999999994559033
"pfob[XMN,XLC,XEA]",0.9999999977251427
"pfob[SRV,XLC,XEA]",1.0000000000034002
"pfob[ELY,XLC,XEA]",1.0000000001168419
"pfob[FRS,ROW,XEA]",0.9999999712619625
"pfob[COA,ROW,XEA]",1.000000002938005
"pfob[OIL,ROW,XEA]",1.0000000074320694
"pfob[GAS,ROW,XEA]",1.0000000033080891
"pfob[P_C,ROW,XEA]",1.0000000031363827
"pfob[AGR,ROW,XEA]",1.0000000326797334
"pfob[OXT,ROW,XEA]",1.0000000640571707
"pfob[EIT,ROW,XEA]",1.0000000039788404
"pfob[XMN,ROW,XEA]",1.0000000045783708
"pfob[SRV,ROW,XEA]",1.0000000025070406
"pfob[ELY,ROW,XEA]",1.0000000021254842
"pfob[FRS,CHN,USA]",0.9999999982628827
"pfob[COA,CHN,USA]",1.0000000017350947
"pfob[OIL,CHN,USA]",1.000000001551826
"pfob[GAS,CHN,USA]",0.9999999947554085
"pfob[P_C,CHN,USA]",1.0000000013114574
"pfob[AGR,CHN,USA]",1.0000000124524036
"pfob[OXT,CHN,USA]",1.0000000003800502
"pfob[EIT,CHN,USA]",1.000000001673789
"pfob[XMN,CHN,USA]",1.000000001962413
"pfob[SRV,CHN,USA]",1.0000000013475807
"pfob[ELY,CHN,USA]",1.0000000012096262
"pfob[FRS,XEA,USA]",0.9999999906278372
"pfob[COA,XEA,USA]",0.9999999961569622
"pfob[OIL,XEA,USA]",0.9999999868407377
"pfob[GAS,XEA,USA]",0.999999996924811
"pfob[P_C,XEA,USA]",0.9999999969166475
"pfob[AGR,XEA,USA]",0.9999998815295967
"pfob[OXT,XEA,USA]",1.0000000102230016
"pfob[EIT,XEA,USA]",0.999999996654853
"pfob[XMN,XEA,USA]",0.999999987762263
"pfob[SRV,XEA,USA]",0.9999999967873006
"pfob[ELY,XEA,USA]",0.9999999976940147
"pfob[FRS,USA,USA]",1.0
"pfob[COA,USA,USA]",1.0
"pfob[OIL,USA,USA]",1.0
"pfob[GAS,USA,USA]",1.0
"pfob[P_C,USA,USA]",1.0
"pfob[AGR,USA,USA]",1.0
"pfob[OXT,USA,USA]",1.0
"pfob[EIT,USA,USA]",1.0
"pfob[XMN,USA,USA]",1.0
"pfob[SRV,USA,USA]",1.0
"pfob[ELY,USA,USA]",1.0
"pfob[FRS,RUS,USA]",1.000000005197774
"pfob[COA,RUS,USA]",1.0000000011416166
"pfob[OIL,RUS,USA]",1.000000001108551
"pfob[GAS,RUS,USA]",1.0000000011215802
"pfob[P_C,RUS,USA]",1.0000000011079886
"pfob[AGR,RUS,USA]",1.0000000552434511
"pfob[OXT,RUS,USA]",0.9999999973385524
"pfob[EIT,RUS,USA]",1.0000000011159
"pfob[XMN,RUS,USA]",1.0000000047496032
"pfob[SRV,RUS,USA]",1.0000000013275834
"pfob[ELY,RUS,USA]",1.000000001116792
"pfob[FRS,EUR,USA]",0.9999999968666954
"pfob[COA,EUR,USA]",0.999999998814124
"pfob[OIL,EUR,USA]",0.9999999951821187
"pfob[GAS,EUR,USA]",0.9999999971108781
"pfob[P_C,EUR,USA]",0.9999999997933884
"pfob[AGR,EUR,USA]",0.9999999652478575
"pfob[OXT,EUR,USA]",0.9999999948328728
"pfob[EIT,EUR,USA]",0.9999999995968659
"pfob[XMN,EUR,USA]",0.9999999978622965
"pfob[SRV,EUR,USA]",0.9999999995059035
"pfob[ELY,EUR,USA]",0.9999999994661591
"pfob[FRS,XOE,USA]",0.9999999988550723
"pfob[COA,XOE,USA]",1.0000000006959455
"pfob[OIL,XOE,USA]",0.9999999998645596
"pfob[GAS,XOE,USA]",1.0000000019183044
"pfob[P_C,XOE,USA]",0.9999999999883391
"pfob[AGR,XOE,USA]",0.9999999764894549
"pfob[OXT,XOE,USA]",1.0000000073872768
"pfob[EIT,XOE,USA]",1.000000000355683
"pfob[XMN,XOE,USA]",0.999999999024978
"pfob[SRV,XOE,USA]",0.9999999999673773
"pfob[ELY,XOE,USA]",0.9999999999998078
"pfob[FRS,OPC,USA]",1.0000000381646172
"pfob[COA,OPC,USA]",1.000000000834896
"pfob[OIL,OPC,USA]",1.000000000896191
"pfob[GAS,OPC,USA]",1.000000000780741
"pfob[P_C,OPC,USA]",1.0000000008666228
"pfob[AGR,OPC,USA]",0.9999999905459693
"pfob[OXT,OPC,USA]",1.0000000012049524
"pfob[EIT,OPC,USA]",1.0000000008559793
"pfob[XMN,OPC,USA]",0.9999999993415917
"pfob[SRV,OPC,USA]",1.000000000814907
"pfob[ELY,OPC,USA]",1.0000000008139212
"pfob[FRS,SAS,USA]",1.000000055695056
"pfob[COA,SAS,USA]",0.9999999980416407
"pfob[OIL,SAS,USA]",0.999999985827621
"pfob[GAS,SAS,USA]",0.9999999991059868
"pfob[P_C,SAS,USA]",0.9999999986814926
"pfob[AGR,SAS,USA]",1.0000000063443257
"pfob[OXT,SAS,USA]",0.9999999999666495
"pfob[EIT,SAS,USA]",1.0000000000998785
"pfob[XMN,SAS,USA]",1.0000000009483698
"pfob[SRV,SAS,USA]",0.9999999995283075
"pfob[ELY,SAS,USA]",0.9999999992828555
"pfob[FRS,XLC,USA]",1.0000000184045736
"pfob[COA,XLC,USA]",0.9999999996909475
"pfob[OIL,XLC,USA]",0.9999999993258925
"pfob[GAS,XLC,USA]",1.0000000000145544
"pfob[P_C,XLC,USA]",0.9999999998380188
"pfob[AGR,XLC,USA]",0.9999999758499986
"pfob[OXT,XLC,USA]",0.9999999874076787
"pfob[EIT,XLC,USA]",0.9999999994559032
"pfob[XMN,XLC,USA]",0.9999999977251429
"pfob[SRV,XLC,USA]",1.0000000000034002
"pfob[ELY,XLC,USA]",1.0000000001168419
"pfob[FRS,ROW,USA]",0.9999999712619625
"pfob[COA,ROW,USA]",1.0000000029380052
"pfob[OIL,ROW,USA]",1.0000000074320694
"pfob[GAS,ROW,USA]",1.0000000033080891
"pfob[P_C,ROW,USA]",1.0000000031363827
"pfob[AGR,ROW,USA]",1.0000000326797334
"pfob[OXT,ROW,USA]",1.0000000640571707
"pfob[EIT,ROW,USA]",1.0000000039788404
"pfob[XMN,ROW,USA]",1.0000000045783706
"pfob[SRV,ROW,USA]",1.0000000025070406
"pfob[ELY,ROW,USA]",1.0000000021254842
"pfob[FRS,CHN,RUS]",0.9999999982628827
"pfob[COA,CHN,RUS]",1.0000000017350945
"pfob[OIL,CHN,RUS]",1.0
"pfob[GAS,CHN,RUS]",0.9999999947554085
"pfob[P_C,CHN,RUS]",1.0000000013114574
"pfob[AGR,CHN,RUS]",1.0000000124524038
"pfob[OXT,CHN,RUS]",1.0000000003800502
"pfob[EIT,CHN,RUS]",1.000000001673789
"pfob[XMN,CHN,RUS]",1.0000000019624127
"pfob[SRV,CHN,RUS]",1.0000000013475807
"pfob[ELY,CHN,RUS]",1.0000000012096262
"pfob[FRS,XEA,RUS]",0.9999999906278372
"pfob[COA,XEA,RUS]",0.9999999961569621
"pfob[OIL,XEA,RUS]",0.9999999868407377
"pfob[GAS,XEA,RUS]",0.999999996924811
"pfob[P_C,XEA,RUS]",0.9999999969166475
"pfob[AGR,XEA,RUS]",0.9999998815295967
"pfob[OXT,XEA,RUS]",1.0000000102230018
"pfob[EIT,XEA,RUS]",0.9999999966548528
"pfob[XMN,XEA,RUS]",0.999999987762263
"pfob[SRV,XEA,RUS]",0.9999999967873006
"pfob[ELY,XEA,RUS]",0.9999999976940147
"pfob[FRS,USA,RUS]",1.0000000635571389
"pfob[COA,USA,RUS]",1.0000000007387033
"pfob[OIL,USA,RUS]",1.0
"pfob[GAS,USA,RUS]",1.0000000006894882
"pfob[P_C,USA,RUS]",1.000000000811627
"pfob[AGR,USA,RUS]",1.0000000213162832
"pfob[OXT,USA,RUS]",1.0000000191082592
"pfob[EIT,USA,RUS]",1.0000000010048755
"pfob[XMN,USA,RUS]",1.0000000016813764
"pfob[SRV,USA,RUS]",1.000000000783432
"pfob[ELY,USA,RUS]",1.0000000007326608
"pfob[FRS,RUS,RUS]",1.0
"pfob[COA,RUS,RUS]",1.0
"pfob[OIL,RUS,RUS]",1.0
"pfob[GAS,RUS,RUS]",1.0
"pfob[P_C,RUS,RUS]",1.0
"pfob[AGR,RUS,RUS]",1.0
"pfob[OXT,RUS,RUS]",1.0
"pfob[EIT,RUS,RUS]",1.0
"pfob[XMN,RUS,RUS]",1.0
"pfob[SRV,RUS,RUS]",1.0
"pfob[ELY,RUS,RUS]",1.0
"pfob[FRS,EUR,RUS]",0.9999999968666954
"pfob[COA,EUR,RUS]",0.999999998814124
"pfob[OIL,EUR,RUS]",0.9999999951821185
"pfob[GAS,EUR,RUS]",0.9999999971108781
"pfob[P_C,EUR,RUS]",0.9999999997933884
"pfob[AGR,EUR,RUS]",0.9999999652478575
"pfob[OXT,EUR,RUS]",0.9999999948328727
"pfob[EIT,EUR,RUS]",0.9999999995968659
"pfob[XMN,EUR,RUS]",0.9999999978622964
"pfob[SRV,EUR,RUS]",0.9999999995059035
"pfob[ELY,EUR,RUS]",0.9999999994661591
"pfob[FRS,XOE,RUS]",0.9999999988550723
"pfob[COA,XOE,RUS]",1.0000000006959453
"pfob[OIL,XOE,RUS]",0.9999999998645595
"pfob[GAS,XOE,RUS]",1.0000000019183044
"pfob[P_C,XOE,RUS]",0.9999999999883391
"pfob[AGR,XOE,RUS]",0.9999999764894549
"pfob[OXT,XOE,RUS]",1.0000000073872768
"pfob[EIT,XOE,RUS]",1.000000000355683
"pfob[XMN,XOE,RUS]",0.9999999990249782
"pfob[SRV,XOE,RUS]",0.9999999999673773
"pfob[ELY,XOE,RUS]",0.9999999999998078
"pfob[FRS,OPC,RUS]",1.0000000381646172
"pfob[COA,OPC,RUS]",1.000000000834896
"pfob[OIL,OPC,RUS]",1.000000000896191
"pfob[GAS,OPC,RUS]",1.0000000007807408
"pfob[P_C,OPC,RUS]",1.0000000008666228
"pfob[AGR,OPC,RUS]",0.9999999905459693
"pfob[OXT,OPC,RUS]",1.0000000012049524
"pfob[EIT,OPC,RUS]",1.0000000008559793
"pfob[XMN,OPC,RUS]",0.9999999993415918
"pfob[SRV,OPC,RUS]",1.000000000814907
"pfob[ELY,OPC,RUS]",1.0000000008139212
"pfob[FRS,SAS,RUS]",1.000000055695056
"pfob[COA,SAS,RUS]",0.9999999980416407
"pfob[OIL,SAS,RUS]",0.999999985827621
"pfob[GAS,SAS,RUS]",0.9999999991059868
"pfob[P_C,SAS,RUS]",0.9999999986814924
"pfob[AGR,SAS,RUS]",1.0000000063443257
"pfob[OXT,SAS,RUS]",0.9999999999666496
"pfob[EIT,SAS,RUS]",1.0000000000998785
"pfob[XMN,SAS,RUS]",1.0000000009483696
"pfob[SRV,SAS,RUS]",0.9999999995283075
"pfob[ELY,SAS,RUS]",0.9999999992828555
"pfob[FRS,XLC,RUS]",1.0000000184045736
"pfob[COA,XLC,RUS]",0.9999999996909474
"pfob[OIL,XLC,RUS]",0.9999999993258925
"pfob[GAS,XLC,RUS]",1.0000000000145544
"pfob[P_C,XLC,RUS]",0.9999999998380188
"pfob[AGR,XLC,RUS]",0.9999999758499986
"pfob[OXT,XLC,RUS]",0.9999999874076787
"pfob[EIT,XLC,RUS]",0.9999999994559033
"pfob[XMN,XLC,RUS]",0.9999999977251427
"pfob[SRV,XLC,RUS]",1.0000000000034002
"pfob[ELY,XLC,RUS]",1.0000000001168419
"pfob[FRS,ROW,RUS]",0.9999999712619625
"pfob[COA,ROW,RUS]",1.0000000029380052
"pfob[OIL,ROW,RUS]",1.0000000074320694
"pfob[GAS,ROW,RUS]",1.0000000033080891
"pfob[P_C,ROW,RUS]",1.0000000031363827
"pfob[AGR,ROW,RUS]",1.0000000326797334
"pfob[OXT,ROW,RUS]",1.0000000640571707
"pfob[EIT,ROW,RUS]",1.0000000039788404
"pfob[XMN,ROW,RUS]",1.0000000045783708
"pfob[SRV,ROW,RUS]",1.0000000025070406
"pfob[ELY,ROW,RUS]",1.0000000021254842
"pfob[FRS,CHN,EUR]",0.9999999982628827
"pfob[COA,CHN,EUR]",1.0000000017350945
"pfob[OIL,CHN,EUR]",1.000000001551826
"pfob[GAS,CHN,EUR]",0.9999999947554086
"pfob[P_C,CHN,EUR]",1.0000000013114572
"pfob[AGR,CHN,EUR]",1.0000000124524038
"pfob[OXT,CHN,EUR]",1.0000000003800502
"pfob[EIT,CHN,EUR]",1.000000001673789
"pfob[XMN,CHN,EUR]",1.000000001962413
"pfob[SRV,CHN,EUR]",1.0000000013475807
"pfob[ELY,CHN,EUR]",1.0000000012096262
"pfob[FRS,XEA,EUR]",0.9999999906278372
"pfob[COA,XEA,EUR]",0.9999999961569622
"pfob[OIL,XEA,EUR]",0.9999999868407377
"pfob[GAS,XEA,EUR]",0.999999996924811
"pfob[P_C,XEA,EUR]",0.9999999969166475
"pfob[AGR,XEA,EUR]",0.9999998815295966
"pfob[OXT,XEA,EUR]",1.0000000102230016
"pfob[EIT,XEA,EUR]",0.999999996654853
"pfob[XMN,XEA,EUR]",0.9999999877622632
"pfob[SRV,XEA,EUR]",0.9999999967873006
"pfob[ELY,XEA,EUR]",0.9999999976940147
"pfob[FRS,USA,EUR]",1.0000000635571389
"pfob[COA,USA,EUR]",1.0000000007387033
"pfob[OIL,USA,EUR]",1.0000000010580183
"pfob[GAS,USA,EUR]",1.000000000689488
"pfob[P_C,USA,EUR]",1.000000000811627
"pfob[AGR,USA,EUR]",1.0000000213162832
"pfob[OXT,USA,EUR]",1.0000000191082592
"pfob[EIT,USA,EUR]",1.0000000010048755
"pfob[XMN,USA,EUR]",1.0000000016813764
"pfob[SRV,USA,EUR]",1.000000000783432
"pfob[ELY,USA,EUR]",1.0000000007326608
"pfob[FRS,RUS,EUR]",1.000000005197774
"pfob[COA,RUS,EUR]",1.0000000011416166
"pfob[OIL,RUS,EUR]",1.000000001108551
"pfob[GAS,RUS,EUR]",1.0000000011215804
"pfob[P_C,RUS,EUR]",1.0000000011079886
"pfob[AGR,RUS,EUR]",1.0000000552434511
"pfob[OXT,RUS,EUR]",0.9999999973385523
"pfob[EIT,RUS,EUR]",1.0000000011158998
"pfob[XMN,RUS,EUR]",1.000000004749603
"pfob[SRV,RUS,EUR]",1.0000000013275834
"pfob[ELY,RUS,EUR]",1.000000001116792
"pfob[FRS,EUR,EUR]",0.9999999968666954
"pfob[COA,EUR,EUR]",0.999999998814124
"pfob[OIL,EUR,EUR]",0.9999999951821185
"pfob[GAS,EUR,EUR]",0.9999999971108781
"pfob[P_C,EUR,EUR]",0.9999999997933884
"pfob[AGR,EUR,EUR]",0.9999999652478575
"pfob[OXT,EUR,EUR]",0.9999999948328728
"pfob[EIT,EUR,EUR]",0.9999999995968659
"pfob[XMN,EUR,EUR]",0.9999999978622964
"pfob[SRV,EUR,EUR]",0.9999999995059035
"pfob[ELY,EUR,EUR]",0.9999999994661591
"pfob[FRS,XOE,EUR]",0.9999999988550723
"pfob[COA,XOE,EUR]",1.0000000006959455
"pfob[OIL,XOE,EUR]",0.9999999998645598
"pfob[GAS,XOE,EUR]",1.0000000019183046
"pfob[P_C,XOE,EUR]",0.9999999999883391
"pfob[AGR,XOE,EUR]",0.9999999764894549
"pfob[OXT,XOE,EUR]",1.0000000073872768
"pfob[EIT,XOE,EUR]",1.000000000355683
"pfob[XMN,XOE,EUR]",0.9999999990249782
"pfob[SRV,XOE,EUR]",0.9999999999673773
"pfob[ELY,XOE,EUR]",0.9999999999998078
"pfob[FRS,OPC,EUR]",1.0000000381646172
"pfob[COA,OPC,EUR]",1.0000000008348962
"pfob[OIL,OPC,EUR]",1.000000000896191
"pfob[GAS,OPC,EUR]",1.0000000007807408
"pfob[P_C,OPC,EUR]",1.0000000008666228
"pfob[AGR,OPC,EUR]",0.9999999905459696
"pfob[OXT,OPC,EUR]",1.0000000012049524
"pfob[EIT,OPC,EUR]",1.0000000008559793
"pfob[XMN,OPC,EUR]",0.9999999993415918
"pfob[SRV,OPC,EUR]",1.000000000814907
"pfob[ELY,OPC,EUR]",1.0000000008139212
"pfob[FRS,SAS,EUR]",1.000000055695056
"pfob[COA,SAS,EUR]",0.9999999980416407
"pfob[OIL,SAS,EUR]",0.999999985827621
"pfob[GAS,SAS,EUR]",0.9999999991059867
"pfob[P_C,SAS,EUR]",0.9999999986814924
"pfob[AGR,SAS,EUR]",1.0000000063443257
"pfob[OXT,SAS,EUR]",0.9999999999666496
"pfob[EIT,SAS,EUR]",1.0000000000998785
"pfob[XMN,SAS,EUR]",1.0000000009483696
"pfob[SRV,SAS,EUR]",0.9999999995283075
"pfob[ELY,SAS,EUR]",0.9999999992828555
"pfob[FRS,XLC,EUR]",1.0000000184045736
"pfob[COA,XLC,EUR]",0.9999999996909475
"pfob[OIL,XLC,EUR]",0.9999999993258925
"pfob[GAS,XLC,EUR]",1.0000000000145544
"pfob[P_C,XLC,EUR]",0.9999999998380188
"pfob[AGR,XLC,EUR]",0.9999999758499986
"pfob[OXT,XLC,EUR]",0.9999999874076787
"pfob[EIT,XLC,EUR]",0.9999999994559033
"pfob[XMN,XLC,EUR]",0.9999999977251427
"pfob[SRV,XLC,EUR]",1.0000000000034002
"pfob[ELY,XLC,EUR]",1.0000000001168419
"pfob[FRS,ROW,EUR]",0.9999999712619625
"pfob[COA,ROW,EUR]",1.0000000029380052
"pfob[OIL,ROW,EUR]",1.0000000074320694
"pfob[GAS,ROW,EUR]",1.0000000033080891
"pfob[P_C,ROW,EUR]",1.0000000031363827
"pfob[AGR,ROW,EUR]",1.0000000326797334
"pfob[OXT,ROW,EUR]",1.0000000640571707
"pfob[EIT,ROW,EUR]",1.0000000039788404
"pfob[XMN,ROW,EUR]",1.0000000045783708
"pfob[SRV,ROW,EUR]",1.0000000025070406
"pfob[ELY,ROW,EUR]",1.0000000021254842
"pfob[FRS,CHN,XOE]",0.9999999982628827
"pfob[COA,CHN,XOE]",1.0000000017350947
"pfob[OIL,CHN,XOE]",1.000000001551826
"pfob[GAS,CHN,XOE]",0.9999999947554085
"pfob[P_C,CHN,XOE]",1.0000000013114574
"pfob[AGR,CHN,XOE]",1.0000000124524038
"pfob[OXT,CHN,XOE]",1.0000000003800502
"pfob[EIT,CHN,XOE]",1.0000000016737889
"pfob[XMN,CHN,XOE]",1.000000001962413
"pfob[SRV,CHN,XOE]",1.0000000013475807
"pfob[ELY,CHN,XOE]",1.0000000012096262
"pfob[FRS,XEA,XOE]",0.9999999906278372
"pfob[COA,XEA,XOE]",0.9999999961569622
"pfob[OIL,XEA,XOE]",0.9999999868407377
"pfob[GAS,XEA,XOE]",0.999999996924811
"pfob[P_C,XEA,XOE]",0.9999999969166475
"pfob[AGR,XEA,XOE]",0.9999998815295966
"pfob[OXT,XEA,XOE]",1.0000000102230018
"pfob[EIT,XEA,XOE]",0.9999999966548528
"pfob[XMN,XEA,XOE]",0.999999987762263
"pfob[SRV,XEA,XOE]",0.9999999967873006
"pfob[ELY,XEA,XOE]",0.9999999976940147
"pfob[FRS,USA,XOE]",1.0000000635571389
"pfob[COA,USA,XOE]",1.0000000007387033
"pfob[OIL,USA,XOE]",1.0000000010580183
"pfob[GAS,USA,XOE]",1.0000000006894882
"pfob[P_C,USA,XOE]",1.000000000811627
"pfob[AGR,USA,XOE]",1.0000000213162832
"pfob[OXT,USA,XOE]",1.0000000191082592
"pfob[EIT,USA,XOE]",1.0000000010048755
"pfob[XMN,USA,XOE]",1.0000000016813764
"pfob[SRV,USA,XOE]",1.000000000783432
"pfob[ELY,USA,XOE]",1.0000000007326608
"pfob[FRS,RUS,XOE]",1.000000005197774
"pfob[COA,RUS,XOE]",1.0000000011416166
"pfob[OIL,RUS,XOE]",1.000000001108551
"pfob[GAS,RUS,XOE]",1.0000000011215802
"pfob[P_C,RUS,XOE]",1.0000000011079886
"pfob[AGR,RUS,XOE]",1.0000000552434511
"pfob[OXT,RUS,XOE]",0.9999999973385524
"pfob[EIT,RUS,XOE]",1.0000000011159
"pfob[XMN,RUS,XOE]",1.0000000047496032
"pfob[SRV,RUS,XOE]",1.0000000013275834
"pfob[ELY,RUS,XOE]",1.000000001116792
"pfob[FRS,EUR,XOE]",0.9999999968666954
"pfob[COA,EUR,XOE]",0.9999999988141239
"pfob[OIL,EUR,XOE]",0.9999999951821185
"pfob[GAS,EUR,XOE]",0.9999999971108781
"pfob[P_C,EUR,XOE]",0.9999999997933884
"pfob[AGR,EUR,XOE]",0.9999999652478574
"pfob[OXT,EUR,XOE]",0.9999999948328727
"pfob[EIT,EUR,XOE]",0.9999999995968658
"pfob[XMN,EUR,XOE]",0.9999999978622965
"pfob[SRV,EUR,XOE]",0.9999999995059035
"pfob[ELY,EUR,XOE]",0.9999999994661591
"pfob[FRS,XOE,XOE]",0.9999999988550723
"pfob[COA,XOE,XOE]",1.0000000006959453
"pfob[OIL,XOE,XOE]",0.9999999998645596
"pfob[GAS,XOE,XOE]",1.0000000019183044
"pfob[P_C,XOE,XOE]",0.9999999999883391
"pfob[AGR,XOE,XOE]",0.9999999764894549
"pfob[OXT,XOE,XOE]",1.0000000073872768
"pfob[EIT,XOE,XOE]",1.000000000355683
"pfob[XMN,XOE,XOE]",0.9999999990249782
"pfob[SRV,XOE,XOE]",0.9999999999673773
"pfob[ELY,XOE,XOE]",0.9999999999998078
"pfob[FRS,OPC,XOE]",1.0000000381646172
"pfob[COA,OPC,XOE]",1.000000000834896
"pfob[OIL,OPC,XOE]",1.000000000896191
"pfob[GAS,OPC,XOE]",1.0000000007807408
"pfob[P_C,OPC,XOE]",1.0000000008666228
"pfob[AGR,OPC,XOE]",0.9999999905459693
"pfob[OXT,OPC,XOE]",1.0000000012049524
"pfob[EIT,OPC,XOE]",1.0000000008559793
"pfob[XMN,OPC,XOE]",0.9999999993415918
"pfob[SRV,OPC,XOE]",1.000000000814907
"pfob[ELY,OPC,XOE]",1.0000000008139212
"pfob[FRS,SAS,XOE]",1.000000055695056
"pfob[COA,SAS,XOE]",0.9999999980416407
"pfob[OIL,SAS,XOE]",0.999999985827621
"pfob[GAS,SAS,XOE]",0.9999999991059868
"pfob[P_C,SAS,XOE]",0.9999999986814924
"pfob[AGR,SAS,XOE]",1.0000000063443257
"pfob[OXT,SAS,XOE]",0.9999999999666496
"pfob[EIT,SAS,XOE]",1.0000000000998783
"pfob[XMN,SAS,XOE]",1.0000000009483696
"pfob[SRV,SAS,XOE]",0.9999999995283075
"pfob[ELY,SAS,XOE]",0.9999999992828555
"pfob[FRS,XLC,XOE]",1.0000000184045736
"pfob[COA,XLC,XOE]",0.9999999996909475
"pfob[OIL,XLC,XOE]",0.9999999993258925
"pfob[GAS,XLC,XOE]",1.0000000000145541
"pfob[P_C,XLC,XOE]",0.9999999998380188
"pfob[AGR,XLC,XOE]",0.9999999758499986
"pfob[OXT,XLC,XOE]",0.9999999874076787
"pfob[EIT,XLC,XOE]",0.9999999994559032
"pfob[XMN,XLC,XOE]",0.9999999977251427
"pfob[SRV,XLC,XOE]",1.0000000000034002
"pfob[ELY,XLC,XOE]",1.0000000001168419
"pfob[FRS,ROW,XOE]",0.9999999712619625
"pfob[COA,ROW,XOE]",1.0000000029380052
"pfob[OIL,ROW,XOE]",1.0000000074320694
"pfob[GAS,ROW,XOE]",1.000000003308089
"pfob[P_C,ROW,XOE]",1.0000000031363825
"pfob[AGR,ROW,XOE]",1.0000000326797334
"pfob[OXT,ROW,XOE]",1.000000064057171
"pfob[EIT,ROW,XOE]",1.0000000039788404
"pfob[XMN,ROW,XOE]",1.000000004578371
"pfob[SRV,ROW,XOE]",1.0000000025070406
"pfob[ELY,ROW,XOE]",1.0000000021254842
"pfob[FRS,CHN,OPC]",0.9999999982628827
"pfob[COA,CHN,OPC]",1.0000000017350947
"pfob[OIL,CHN,OPC]",1.000000001551826
"pfob[GAS,CHN,OPC]",0.9999999947554085
"pfob[P_C,CHN,OPC]",1.0000000013114574
"pfob[AGR,CHN,OPC]",1.0000000124524038
"pfob[OXT,CHN,OPC]",1.0000000003800502
"pfob[EIT,CHN,OPC]",1.000000001673789
"pfob[XMN,CHN,OPC]",1.000000001962413
"pfob[SRV,CHN,OPC]",1.0000000013475807
"pfob[ELY,CHN,OPC]",1.0000000012096262
"pfob[FRS,XEA,OPC]",0.9999999906278372
"pfob[COA,XEA,OPC]",0.9999999961569622
"pfob[OIL,XEA,OPC]",0.9999999868407377
"pfob[GAS,XEA,OPC]",0.999999996924811
"pfob[P_C,XEA,OPC]",0.9999999969166475
"pfob[AGR,XEA,OPC]",0.9999998815295966
"pfob[OXT,XEA,OPC]",1.0000000102230018
"pfob[EIT,XEA,OPC]",0.9999999966548528
"pfob[XMN,XEA,OPC]",0.999999987762263
"pfob[SRV,XEA,OPC]",0.9999999967873006
"pfob[ELY,XEA,OPC]",0.9999999976940147
"pfob[FRS,USA,OPC]",1.0000000635571389
"pfob[COA,USA,OPC]",1.0000000007387033
"pfob[OIL,USA,OPC]",1.0000000010580183
"pfob[GAS,USA,OPC]",1.0000000006894882
"pfob[P_C,USA,OPC]",1.000000000811627
"pfob[AGR,USA,OPC]",1.0000000213162832
"pfob[OXT,USA,OPC]",1.0000000191082592
"pfob[EIT,USA,OPC]",1.0000000010048755
"pfob[XMN,USA,OPC]",1.0000000016813764
"pfob[SRV,USA,OPC]",1.000000000783432
"pfob[ELY,USA,OPC]",1.0000000007326608
"pfob[FRS,RUS,OPC]",1.000000005197774
"pfob[COA,RUS,OPC]",1.0000000011416166
"pfob[OIL,RUS,OPC]",1.000000001108551
"pfob[GAS,RUS,OPC]",1.0000000011215802
"pfob[P_C,RUS,OPC]",1.0000000011079888
"pfob[AGR,RUS,OPC]",1.0000000552434511
"pfob[OXT,RUS,OPC]",0.9999999973385524
